employee_id,attrition,age,gender,marital_status,distance_from_home,department,job_role,job_level,over_time,total_working_years,years_at_company,job_satisfaction,work_life_balance,monthly_income,years_since_last_promotionyears_at_company,income_per_year_exp,loyal_ratio,promotion_lag,over_time_binary
545,0,33.0,Male,Single,8.0,Research & Development,Healthcare Representative,2,Yes,14.0,0.0,3.0,3.0,6388.0,0.0,425.8666666666667,0.0,0.0,1
546,0,28.0,Male,Married,26.0,Sales,Sales Executive,2,No,5.0,5.0,1.0,3.0,4724.0,0.0,787.3333333333334,0.8333333333333334,5.0,0
547,0,36.0,Female,Married,10.0,Research & Development,Healthcare Representative,3,No,10.0,7.0,3.0,3.0,7094.0,1.0,644.9090909090909,0.6363636363636364,6.0,0
548,0,50.0,Male,Divorced,28.0,Sales,Sales Executive,3,Yes,20.0,3.0,1.0,3.0,10854.0,2.0,516.8571428571429,0.14285714285714285,1.0,1
549,1,28.0,Male,Single,24.0,Research & Development,Laboratory Technician,1,Yes,6.0,4.0,3.0,3.0,2028.0,0.0,289.7142857142857,0.5714285714285714,4.0,1
550,1,26.0,Male,Single,3.0,Research & Development,Research Scientist,1,No,7.0,6.0,1.0,3.0,3102.0,0.0,387.75,0.75,6.0,0
551,0,31.0,Female,Married,20.0,Sales,Sales Executive,2,No,9.0,9.0,3.0,2.0,6932.0,0.0,693.2,0.9,9.0,0
552,0,40.0,Male,Divorced,28.0,Sales,Sales Executive,3,No,20.0,1.0,1.0,3.0,10932.0,0.0,520.5714285714286,0.047619047619047616,1.0,0
553,0,27.0,Female,Married,16.0,Research & Development,Laboratory Technician,1,No,4.0,2.0,2.0,3.0,2811.0,2.0,562.2,0.4,0.0,0
554,0,50.0,Female,Married,1.0,Research & Development,Research Director,5,Yes,28.0,8.0,2.0,2.0,18172.0,0.0,626.6206896551724,0.27586206896551724,8.0,1
555,0,32.0,Male,Divorced,2.0,Research & Development,Research Scientist,2,No,10.0,9.0,2.0,2.0,5470.0,1.0,497.27272727272725,0.8181818181818182,8.0,0
556,1,33.0,Male,Married,15.0,Research & Development,Manager,3,Yes,15.0,7.0,3.0,4.0,13610.0,7.0,850.625,0.4375,0.0,1
557,0,46.0,Female,Married,18.0,Research & Development,Healthcare Representative,3,No,28.0,2.0,3.0,2.0,10527.0,1.0,363.0,0.06896551724137931,1.0,0
558,1,33.0,Male,Single,25.0,Research & Development,Research Scientist,1,Yes,5.0,2.0,2.0,3.0,2313.0,2.0,385.5,0.3333333333333333,0.0,1
559,0,37.0,Male,Single,7.0,Research & Development,Research Director,3,No,16.0,5.0,3.0,4.0,13664.0,0.0,803.7647058823529,0.29411764705882354,5.0,0
560,0,23.0,Male,Married,10.0,Research & Development,Research Scientist,1,No,4.0,2.0,3.0,3.0,2073.0,2.0,414.6,0.4,0.0,0
561,0,26.0,Male,Divorced,29.0,Sales,Sales Executive,2,No,8.0,0.0,3.0,3.0,4306.0,0.0,478.44444444444446,0.0,0.0,0
562,0,25.0,Male,Divorced,2.0,Research & Development,Laboratory Technician,1,Yes,7.0,2.0,3.0,2.0,3977.0,0.0,497.125,0.25,2.0,1
563,0,50.0,Female,Divorced,1.0,Sales,Manager,5,No,32.0,7.0,4.0,2.0,19517.0,0.0,591.4242424242424,0.21212121212121213,7.0,0
564,0,38.0,Male,Married,14.0,Sales,Sales Executive,2,No,10.0,9.0,2.0,3.0,9924.0,7.0,902.1818181818181,0.8181818181818182,2.0,0
565,1,58.0,Female,Married,7.0,Research & Development,Manufacturing Director,3,Yes,31.0,10.0,1.0,2.0,10008.0,5.0,312.75,0.3125,5.0,1
566,0,31.0,Male,Married,1.0,Research & Development,Laboratory Technician,1,No,4.0,4.0,1.0,3.0,2218.0,3.0,443.6,0.8,1.0,0
567,0,26.0,Female,Divorced,1.0,Research & Development,Research Scientist,1,No,5.0,5.0,3.0,3.0,2007.0,1.0,334.5,0.8333333333333334,4.0,0
568,1,30.0,Male,Single,4.0,Research & Development,Research Scientist,1,Yes,3.0,1.0,4.0,3.0,2285.0,0.0,571.25,0.25,1.0,1
569,0,56.0,Male,Married,7.0,Research & Development,Laboratory Technician,1,No,14.0,10.0,3.0,1.0,2339.0,9.0,155.93333333333334,0.6666666666666666,1.0,0
570,0,33.0,Male,Married,7.0,Sales,Sales Executive,2,No,5.0,4.0,1.0,3.0,4373.0,0.0,728.8333333333334,0.6666666666666666,4.0,0
571,0,46.0,Female,Married,21.0,Research & Development,Healthcare Representative,2,No,13.0,9.0,2.0,4.0,8926.0,3.0,637.5714285714286,0.6428571428571429,6.0,0
572,0,59.0,Male,Married,1.0,Sales,Manager,3,Yes,14.0,6.0,4.0,1.0,11904.0,0.0,793.6,0.4,6.0,1
573,0,45.0,Male,Married,20.0,Research & Development,Healthcare Representative,4,Yes,21.0,20.0,4.0,3.0,13496.0,4.0,613.4545454545455,0.9090909090909091,16.0,1
574,0,29.0,Male,Married,20.0,Research & Development,Laboratory Technician,1,No,11.0,11.0,4.0,4.0,3812.0,3.0,317.6666666666667,0.9166666666666666,8.0,0
575,0,32.0,Female,Married,1.0,Sales,Sales Executive,3,No,14.0,14.0,4.0,3.0,10422.0,5.0,694.8,0.9333333333333333,9.0,0
576,0,58.0,Female,Divorced,5.0,Research & Development,Healthcare Representative,3,Yes,24.0,6.0,2.0,3.0,10552.0,0.0,422.08,0.24,6.0,1
577,0,28.0,Male,Married,21.0,Research & Development,Research Scientist,1,No,5.0,5.0,4.0,1.0,2713.0,0.0,452.1666666666667,0.8333333333333334,5.0,0
578,0,30.0,Male,Married,10.0,Sales,Sales Executive,2,No,10.0,10.0,3.0,3.0,6578.0,1.0,598.0,0.9090909090909091,9.0,0
579,0,46.0,Male,Single,5.0,Sales,Sales Executive,2,Yes,14.0,9.0,4.0,3.0,5772.0,0.0,384.8,0.6,9.0,1
580,1,31.0,Female,Single,1.0,Sales,Sales Representative,1,Yes,3.0,3.0,2.0,4.0,2302.0,2.0,575.5,0.75,1.0,1
581,1,31.0,Female,Single,8.0,Research & Development,Research Scientist,1,No,1.0,1.0,2.0,4.0,1261.0,0.0,630.5,0.5,1.0,0
582,0,22.0,Male,Married,19.0,Research & Development,Research Scientist,1,No,2.0,2.0,4.0,3.0,2323.0,2.0,774.3333333333334,0.6666666666666666,0.0,0
583,0,22.0,Male,Divorced,16.0,Research & Development,Laboratory Technician,1,Yes,1.0,1.0,4.0,2.0,2935.0,0.0,1467.5,0.5,1.0,1
584,0,36.0,Female,Married,5.0,Research & Development,Research Scientist,1,Yes,6.0,1.0,1.0,4.0,3419.0,0.0,488.42857142857144,0.14285714285714285,1.0,1
585,0,43.0,Female,Single,10.0,Research & Development,Laboratory Technician,1,No,9.0,8.0,4.0,3.0,2455.0,1.0,245.5,0.8,7.0,0
586,1,35.0,Female,Divorced,25.0,Research & Development,Research Scientist,1,Yes,10.0,10.0,2.0,2.0,2022.0,7.0,183.8181818181818,0.9090909090909091,3.0,1
587,0,60.0,Female,Married,28.0,Sales,Sales Executive,3,No,22.0,18.0,1.0,4.0,10266.0,13.0,446.3478260869565,0.782608695652174,5.0,0
588,0,34.0,Female,Single,2.0,Sales,Sales Executive,2,Yes,4.0,3.0,1.0,3.0,4538.0,0.0,907.6,0.6,3.0,1
589,1,39.0,Male,Married,6.0,Research & Development,Laboratory Technician,1,Yes,8.0,2.0,1.0,1.0,2404.0,2.0,267.1111111111111,0.2222222222222222,0.0,1
590,0,38.0,Male,Divorced,10.0,Sales,Sales Executive,3,Yes,9.0,8.0,3.0,3.0,8740.0,2.0,874.0,0.8,6.0,1
591,0,31.0,Male,Married,2.0,Sales,Sales Representative,1,No,3.0,2.0,3.0,3.0,3067.0,1.0,766.75,0.5,1.0,0
592,0,43.0,Male,Married,11.0,Research & Development,Healthcare Representative,3,No,10.0,10.0,3.0,3.0,7510.0,0.0,682.7272727272727,0.9090909090909091,10.0,0
593,1,33.0,Male,Divorced,10.0,Research & Development,Laboratory Technician,1,No,8.0,4.0,4.0,3.0,3408.0,1.0,378.6666666666667,0.4444444444444444,3.0,0
594,0,25.0,Female,Single,4.0,Sales,Sales Executive,2,Yes,5.0,5.0,4.0,3.0,4487.0,1.0,747.8333333333334,0.8333333333333334,4.0,1
595,0,49.0,Male,Married,5.0,Research & Development,Healthcare Representative,2,No,20.0,3.0,3.0,2.0,6651.0,1.0,316.7142857142857,0.14285714285714285,2.0,0
596,0,33.0,Male,Divorced,1.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,3.0,2.0,2008.0,0.0,1004.0,0.5,1.0,0
597,0,45.0,Male,Single,24.0,Human Resources,Human Resources,1,No,6.0,6.0,2.0,3.0,2177.0,0.0,311.0,0.8571428571428571,6.0,0
598,0,43.0,Male,Divorced,12.0,Research & Development,Research Director,4,No,25.0,25.0,2.0,3.0,14336.0,3.0,551.3846153846154,0.9615384615384616,22.0,0
599,0,34.0,Male,Divorced,15.0,Research & Development,Research Director,4,No,16.0,14.0,1.0,2.0,17007.0,6.0,1000.4117647058823,0.8235294117647058,8.0,0
600,0,35.0,Female,Single,10.0,Research & Development,Healthcare Representative,2,Yes,10.0,5.0,3.0,3.0,6142.0,0.0,558.3636363636364,0.45454545454545453,5.0,1
601,0,34.0,Female,Married,10.0,Sales,Sales Representative,1,Yes,1.0,1.0,3.0,3.0,2220.0,0.0,1110.0,0.5,1.0,1
602,0,23.0,Male,Single,10.0,Research & Development,Research Scientist,1,No,2.0,2.0,3.0,3.0,3505.0,0.0,1168.3333333333333,0.6666666666666666,2.0,0
603,0,37.0,Female,Divorced,10.0,Research & Development,Research Scientist,1,Yes,6.0,5.0,1.0,2.0,2782.0,4.0,397.42857142857144,0.7142857142857143,1.0,1
604,0,35.0,Female,Married,8.0,Sales,Sales Representative,1,No,3.0,3.0,4.0,2.0,2572.0,0.0,643.0,0.75,3.0,0
605,1,36.0,Male,Married,3.0,Sales,Sales Executive,3,Yes,16.0,16.0,4.0,3.0,10325.0,3.0,607.3529411764706,0.9411764705882353,13.0,1
606,0,23.0,Male,Divorced,26.0,Research & Development,Research Scientist,1,No,4.0,4.0,4.0,2.0,2904.0,0.0,580.8,0.8,4.0,0
607,0,25.0,Female,Single,26.0,Sales,Sales Executive,2,No,6.0,6.0,4.0,2.0,6180.0,1.0,882.8571428571429,0.8571428571428571,5.0,0
608,0,40.0,Male,Single,7.0,Sales,Manager,5,No,21.0,21.0,2.0,2.0,19833.0,12.0,901.5,0.9545454545454546,9.0,0
609,0,43.0,Male,Divorced,7.0,Research & Development,Research Scientist,1,No,7.0,5.0,4.0,4.0,2089.0,2.0,261.125,0.625,3.0,0
610,1,41.0,Female,Divorced,2.0,Research & Development,Laboratory Technician,1,Yes,10.0,7.0,4.0,2.0,2778.0,1.0,252.54545454545453,0.6363636363636364,6.0,1
611,0,25.0,Male,Single,10.0,Sales,Sales Executive,2,No,5.0,4.0,4.0,3.0,4950.0,1.0,825.0,0.6666666666666666,3.0,0
612,0,34.0,Male,Single,7.0,Research & Development,Research Scientist,1,No,1.0,1.0,4.0,1.0,2972.0,0.0,1486.0,0.5,1.0,0
613,0,52.0,Female,Married,4.0,Research & Development,Manager,4,No,31.0,5.0,4.0,1.0,16555.0,1.0,517.34375,0.15625,4.0,0
614,0,36.0,Male,Married,3.0,Sales,Sales Executive,3,No,16.0,13.0,4.0,3.0,9699.0,1.0,570.5294117647059,0.7647058823529411,12.0,0
615,0,45.0,Female,Married,25.0,Research & Development,Manufacturing Director,2,No,10.0,9.0,4.0,2.0,5906.0,3.0,536.9090909090909,0.8181818181818182,6.0,0
616,0,28.0,Male,Single,2.0,Research & Development,Laboratory Technician,1,No,8.0,0.0,1.0,2.0,2561.0,0.0,284.55555555555554,0.0,0.0,0
617,0,26.0,Male,Married,2.0,Research & Development,Manufacturing Director,2,No,8.0,8.0,4.0,3.0,5472.0,1.0,608.0,0.8888888888888888,7.0,0
618,0,56.0,Female,Married,9.0,Research & Development,Research Scientist,1,No,18.0,5.0,3.0,3.0,2942.0,0.0,154.8421052631579,0.2631578947368421,5.0,0
619,0,34.0,Male,Divorced,10.0,Research & Development,Research Scientist,1,Yes,5.0,5.0,3.0,4.0,3815.0,2.0,635.8333333333334,0.8333333333333334,3.0,1
620,0,38.0,Male,Married,9.0,Sales,Sales Representative,1,No,3.0,2.0,2.0,3.0,2899.0,1.0,724.75,0.5,1.0,0
621,0,36.0,Male,Married,6.0,Research & Development,Laboratory Technician,1,No,16.0,15.0,4.0,3.0,3210.0,10.0,188.8235294117647,0.8823529411764706,5.0,0
622,0,39.0,Male,Single,24.0,Research & Development,Research Scientist,2,No,18.0,7.0,4.0,3.0,4108.0,1.0,216.21052631578948,0.3684210526315789,6.0,0
623,0,26.0,Male,Married,1.0,Research & Development,Laboratory Technician,1,No,6.0,5.0,1.0,3.0,3955.0,1.0,565.0,0.7142857142857143,4.0,0
624,0,43.0,Male,Single,9.0,Research & Development,Research Scientist,1,No,7.0,3.0,3.0,2.0,2438.0,1.0,304.75,0.375,2.0,0
625,0,23.0,Male,Single,12.0,Research & Development,Laboratory Technician,1,No,5.0,5.0,4.0,4.0,2647.0,1.0,441.1666666666667,0.8333333333333334,4.0,0
626,1,29.0,Female,Married,23.0,Sales,Sales Executive,3,No,11.0,11.0,1.0,1.0,7336.0,3.0,611.3333333333334,0.9166666666666666,8.0,0
627,0,27.0,Male,Married,17.0,Research & Development,Research Scientist,1,Yes,6.0,5.0,2.0,2.0,3058.0,1.0,436.85714285714283,0.7142857142857143,4.0,1
628,1,31.0,Female,Single,1.0,Sales,Sales Representative,1,No,1.0,1.0,3.0,3.0,1359.0,0.0,679.5,0.5,1.0,0
629,0,43.0,Male,Married,15.0,Sales,Sales Executive,2,No,7.0,2.0,4.0,3.0,6804.0,2.0,850.5,0.25,0.0,0
630,0,45.0,Female,Married,2.0,Sales,Sales Executive,2,No,10.0,8.0,3.0,4.0,5154.0,5.0,468.54545454545456,0.7272727272727273,3.0,0
631,0,36.0,Male,Single,8.0,Sales,Sales Executive,3,No,10.0,10.0,1.0,3.0,7587.0,0.0,689.7272727272727,0.9090909090909091,10.0,0
632,0,40.0,Male,Married,1.0,Research & Development,Laboratory Technician,1,No,7.0,4.0,2.0,3.0,2387.0,0.0,298.375,0.5,4.0,0
633,0,22.0,Male,Married,2.0,Research & Development,Laboratory Technician,1,No,3.0,2.0,4.0,3.0,2523.0,2.0,630.75,0.5,0.0,0
634,0,26.0,Male,Married,3.0,Research & Development,Laboratory Technician,1,No,8.0,8.0,4.0,3.0,4420.0,0.0,491.1111111111111,0.8888888888888888,8.0,0
635,0,31.0,Female,Single,7.0,Research & Development,Manufacturing Director,3,Yes,11.0,11.0,4.0,2.0,7143.0,4.0,595.25,0.9166666666666666,7.0,1
636,0,28.0,Male,Divorced,1.0,Human Resources,Human Resources,1,No,3.0,3.0,4.0,3.0,2706.0,2.0,676.5,0.75,1.0,0
637,1,52.0,Male,Single,5.0,Sales,Sales Executive,3,Yes,10.0,8.0,2.0,2.0,8446.0,7.0,767.8181818181819,0.7272727272727273,1.0,1
638,0,28.0,Male,Married,9.0,Research & Development,Research Scientist,1,No,5.0,5.0,4.0,2.0,2070.0,0.0,345.0,0.8333333333333334,5.0,0
639,0,37.0,Male,Married,4.0,Research & Development,Research Scientist,1,Yes,8.0,6.0,3.0,3.0,2996.0,1.0,332.8888888888889,0.6666666666666666,5.0,1
640,0,36.0,Female,Single,1.0,Sales,Sales Executive,2,No,15.0,1.0,3.0,3.0,6815.0,0.0,425.9375,0.0625,1.0,0
641,0,24.0,Male,Married,22.0,Human Resources,Human Resources,1,No,1.0,1.0,3.0,3.0,1555.0,0.0,777.5,0.5,1.0,0
642,0,41.0,Male,Married,1.0,Research & Development,Research Scientist,1,No,12.0,5.0,4.0,3.0,2782.0,1.0,214.0,0.38461538461538464,4.0,0
643,0,35.0,Male,Married,11.0,Research & Development,Laboratory Technician,1,Yes,5.0,2.0,3.0,3.0,2660.0,2.0,443.3333333333333,0.3333333333333333,0.0,1
644,0,36.0,Male,Married,23.0,Research & Development,Laboratory Technician,2,No,17.0,5.0,4.0,3.0,2571.0,0.0,142.83333333333334,0.2777777777777778,5.0,0
645,0,42.0,Male,Single,29.0,Research & Development,Laboratory Technician,2,No,16.0,1.0,4.0,3.0,4272.0,0.0,251.2941176470588,0.058823529411764705,1.0,0
646,0,44.0,Male,Single,17.0,Research & Development,Research Scientist,1,No,6.0,0.0,3.0,3.0,2290.0,0.0,327.14285714285717,0.0,0.0,0
647,0,28.0,Male,Married,10.0,Sales,Sales Representative,1,No,1.0,1.0,2.0,3.0,1052.0,0.0,526.0,0.5,1.0,0
648,0,33.0,Female,Married,4.0,Research & Development,Laboratory Technician,1,No,8.0,5.0,2.0,3.0,3838.0,0.0,426.44444444444446,0.5555555555555556,5.0,0
649,0,31.0,Male,Married,11.0,Research & Development,Healthcare Representative,2,Yes,6.0,6.0,1.0,2.0,6833.0,0.0,976.1428571428571,0.8571428571428571,6.0,1
650,0,29.0,Male,Single,3.0,Research & Development,Laboratory Technician,1,Yes,10.0,10.0,1.0,3.0,4723.0,1.0,429.3636363636364,0.9090909090909091,9.0,1
651,1,19.0,Male,Single,2.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,4.0,2.0,1102.0,1.0,551.0,0.5,0.0,0
652,1,37.0,Male,Single,2.0,Research & Development,Laboratory Technician,1,Yes,7.0,0.0,3.0,3.0,2090.0,0.0,261.25,0.0,0.0,1
653,0,45.0,Female,Single,2.0,Research & Development,Research Scientist,1,No,1.0,1.0,3.0,3.0,2274.0,0.0,1137.0,0.5,1.0,0
654,0,50.0,Male,Married,9.0,Research & Development,Laboratory Technician,1,No,8.0,1.0,4.0,3.0,2380.0,0.0,264.44444444444446,0.1111111111111111,1.0,0
655,0,51.0,Female,Single,1.0,Research & Development,Healthcare Representative,3,No,23.0,13.0,1.0,2.0,7484.0,12.0,311.8333333333333,0.5416666666666666,1.0,0
656,0,42.0,Female,Married,7.0,Research & Development,Research Scientist,2,Yes,18.0,1.0,2.0,3.0,2372.0,0.0,124.84210526315789,0.05263157894736842,1.0,1
657,0,32.0,Male,Single,6.0,Sales,Sales Executive,2,No,12.0,11.0,3.0,3.0,5010.0,5.0,385.38461538461536,0.8461538461538461,6.0,0
658,0,32.0,Male,Divorced,9.0,Sales,Sales Executive,2,No,9.0,8.0,4.0,4.0,4668.0,0.0,466.8,0.8,8.0,0
659,0,32.0,Male,Single,1.0,Research & Development,Research Scientist,1,No,1.0,1.0,1.0,3.0,2956.0,0.0,1478.0,0.5,1.0,0
660,0,35.0,Female,Divorced,2.0,Research & Development,Laboratory Technician,1,Yes,1.0,1.0,1.0,3.0,2074.0,0.0,1037.0,0.5,1.0,1
661,0,33.0,Male,Divorced,10.0,Sales,Sales Executive,3,Yes,10.0,9.0,3.0,3.0,8380.0,0.0,761.8181818181819,0.8181818181818182,9.0,1
662,0,47.0,Female,Single,4.0,Sales,Sales Executive,2,Yes,9.0,9.0,4.0,3.0,4163.0,0.0,416.3,0.9,9.0,1
663,0,31.0,Male,Married,2.0,Research & Development,Laboratory Technician,1,No,6.0,5.0,3.0,4.0,3477.0,0.0,496.7142857142857,0.7142857142857143,5.0,0
664,1,20.0,Female,Single,11.0,Research & Development,Research Scientist,1,Yes,1.0,1.0,1.0,3.0,2600.0,0.0,1300.0,0.5,1.0,1
665,1,29.0,Female,Married,25.0,Research & Development,Research Scientist,1,No,6.0,2.0,2.0,4.0,2546.0,1.0,363.7142857142857,0.2857142857142857,1.0,0
666,0,35.0,Male,Divorced,11.0,Sales,Sales Executive,2,No,5.0,5.0,4.0,3.0,4968.0,0.0,828.0,0.8333333333333334,5.0,0
667,0,29.0,Male,Single,23.0,Research & Development,Research Scientist,1,No,6.0,3.0,4.0,3.0,2201.0,1.0,314.42857142857144,0.42857142857142855,2.0,0
668,1,24.0,Female,Single,3.0,Sales,Sales Executive,2,No,4.0,2.0,3.0,3.0,4577.0,2.0,915.4,0.4,0.0,0
669,0,32.0,Female,Married,4.0,Sales,Sales Representative,1,No,6.0,4.0,2.0,3.0,3931.0,1.0,561.5714285714286,0.5714285714285714,3.0,0
670,0,28.0,Female,Married,1.0,Research & Development,Laboratory Technician,2,No,10.0,9.0,4.0,3.0,6674.0,7.0,606.7272727272727,0.8181818181818182,2.0,0
671,0,27.0,Male,Single,2.0,Research & Development,Research Scientist,1,No,6.0,4.0,4.0,2.0,2580.0,1.0,368.57142857142856,0.5714285714285714,3.0,0
672,0,35.0,Female,Divorced,22.0,Research & Development,Manager,3,No,10.0,7.0,2.0,2.0,11996.0,6.0,1090.5454545454545,0.6363636363636364,1.0,0
673,0,34.0,Female,Divorced,8.0,Research & Development,Manufacturing Director,2,No,7.0,0.0,1.0,3.0,5121.0,0.0,640.125,0.0,0.0,0
674,0,36.0,Male,Divorced,9.0,Research & Development,Manufacturing Director,2,Yes,13.0,3.0,2.0,3.0,8847.0,0.0,631.9285714285714,0.21428571428571427,3.0,1
675,0,52.0,Male,Married,1.0,Research & Development,Manager,5,No,34.0,33.0,3.0,3.0,19999.0,11.0,571.4,0.9428571428571428,22.0,0
676,0,38.0,Male,Married,1.0,Sales,Sales Executive,2,No,16.0,15.0,2.0,3.0,4440.0,5.0,261.1764705882353,0.8823529411764706,10.0,0
677,0,35.0,Female,Single,2.0,Research & Development,Laboratory Technician,2,No,10.0,6.0,2.0,3.0,4425.0,1.0,402.27272727272725,0.5454545454545454,5.0,0
678,0,44.0,Male,Married,10.0,Research & Development,Healthcare Representative,2,Yes,9.0,4.0,4.0,4.0,6465.0,1.0,646.5,0.4,3.0,1
679,0,46.0,Female,Married,3.0,Sales,Manager,4,No,23.0,13.0,2.0,4.0,16606.0,5.0,691.9166666666666,0.5416666666666666,8.0,0
680,1,22.0,Female,Married,3.0,Research & Development,Manufacturing Director,2,Yes,4.0,3.0,3.0,4.0,4171.0,0.0,834.2,0.6,3.0,1
681,0,40.0,Female,Single,2.0,Research & Development,Research Scientist,1,Yes,5.0,4.0,4.0,2.0,2342.0,2.0,390.3333333333333,0.6666666666666666,2.0,1
682,1,33.0,Female,Single,9.0,Sales,Sales Executive,2,Yes,6.0,5.0,1.0,3.0,8224.0,0.0,1174.857142857143,0.7142857142857143,5.0,1
683,0,50.0,Male,Married,3.0,Human Resources,Manager,5,No,32.0,32.0,2.0,3.0,18200.0,10.0,551.5151515151515,0.9696969696969697,22.0,0
684,0,50.0,Female,Married,2.0,Research & Development,Manager,4,No,32.0,2.0,1.0,3.0,17856.0,2.0,541.0909090909091,0.06060606060606061,0.0,0
685,0,57.0,Male,Married,1.0,Research & Development,Healthcare Representative,2,No,15.0,3.0,3.0,3.0,6755.0,1.0,422.1875,0.1875,2.0,0
686,0,37.0,Female,Married,10.0,Research & Development,Research Director,3,Yes,16.0,16.0,4.0,3.0,13744.0,6.0,808.4705882352941,0.9411764705882353,10.0,1
687,1,35.0,Female,Married,18.0,Sales,Sales Executive,2,Yes,5.0,4.0,3.0,2.0,4614.0,3.0,769.0,0.6666666666666666,1.0,1
688,0,41.0,Female,Married,28.0,Research & Development,Manufacturing Director,4,No,21.0,20.0,2.0,3.0,13570.0,0.0,616.8181818181819,0.9090909090909091,20.0,0
689,0,30.0,Female,Married,17.0,Research & Development,Manager,3,Yes,9.0,9.0,1.0,3.0,11916.0,0.0,1191.6,0.9,9.0,1
690,0,37.0,Male,Divorced,1.0,Sales,Sales Executive,2,No,6.0,6.0,4.0,2.0,9525.0,1.0,1360.7142857142858,0.8571428571428571,5.0,0
691,0,31.0,Male,Divorced,6.0,Sales,Sales Executive,2,No,13.0,7.0,4.0,4.0,5460.0,5.0,390.0,0.5,2.0,0
692,0,52.0,Male,Single,2.0,Sales,Manager,5,Yes,33.0,33.0,3.0,4.0,19068.0,15.0,560.8235294117648,0.9705882352941176,18.0,1
693,0,31.0,Male,Married,5.0,Sales,Sales Executive,2,No,6.0,5.0,3.0,3.0,8346.0,0.0,1192.2857142857142,0.7142857142857143,5.0,0
694,0,33.0,Female,Single,1.0,Research & Development,Healthcare Representative,2,No,6.0,5.0,4.0,3.0,6949.0,1.0,992.7142857142857,0.7142857142857143,4.0,0
695,0,44.0,Female,Divorced,7.0,Research & Development,Research Director,5,Yes,23.0,22.0,4.0,2.0,19049.0,1.0,793.7083333333334,0.9166666666666666,21.0,1
696,0,33.0,Male,Married,22.0,Sales,Sales Executive,2,No,8.0,7.0,2.0,4.0,6146.0,0.0,682.8888888888889,0.7777777777777778,7.0,0
697,0,34.0,Male,Married,29.0,Research & Development,Laboratory Technician,2,No,10.0,8.0,3.0,3.0,5429.0,7.0,493.54545454545456,0.7272727272727273,1.0,0
698,0,18.0,Female,Single,3.0,Sales,Sales Representative,1,Yes,0.0,0.0,4.0,4.0,1569.0,0.0,1569.0,0.0,0.0,1
699,0,51.0,Male,Married,9.0,Research & Development,Laboratory Technician,1,No,10.0,4.0,4.0,3.0,2075.0,0.0,188.63636363636363,0.36363636363636365,4.0,0
700,0,50.0,Male,Divorced,4.0,Research & Development,Research Director,5,No,28.0,10.0,2.0,2.0,19144.0,1.0,660.1379310344828,0.3448275862068966,9.0,0
701,0,29.0,Female,Married,2.0,Research & Development,Laboratory Technician,1,No,4.0,3.0,2.0,3.0,3180.0,0.0,636.0,0.6,3.0,0
702,0,46.0,Female,Married,4.0,Sales,Manager,5,No,26.0,11.0,2.0,3.0,18789.0,0.0,695.8888888888889,0.4074074074074074,11.0,0
703,0,22.0,Male,Married,8.0,Research & Development,Laboratory Technician,1,No,4.0,4.0,1.0,2.0,2451.0,1.0,490.2,0.8,3.0,0
704,0,29.0,Female,Married,1.0,Sales,Sales Executive,3,No,11.0,11.0,4.0,3.0,7918.0,4.0,659.8333333333334,0.9166666666666666,7.0,0
705,0,22.0,Male,Divorced,5.0,Research & Development,Research Scientist,1,Yes,4.0,4.0,2.0,2.0,2328.0,2.0,465.6,0.8,2.0,1
706,0,45.0,Female,Single,20.0,Sales,Sales Executive,2,No,8.0,5.0,3.0,3.0,4850.0,0.0,538.8888888888889,0.5555555555555556,5.0,0
707,0,25.0,Female,Married,2.0,Human Resources,Human Resources,1,No,6.0,2.0,2.0,3.0,2187.0,1.0,312.42857142857144,0.2857142857142857,1.0,0
708,0,46.0,Female,Married,2.0,Sales,Manager,4,No,28.0,26.0,1.0,3.0,17048.0,15.0,587.8620689655172,0.896551724137931,11.0,0
709,0,35.0,Male,Married,7.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,4.0,2.0,2690.0,0.0,1345.0,0.5,1.0,0
